temperature,humidity,pm2.5,pm10,no2,so2,co,proximity_to_industrial_areas,population_density,air quality
0.3043478260869566,-0.6372549019607846,-0.20218579234972672,-0.28634361233480177,-0.8333333333333333,-0.3218390804597701,-0.46835443037974667,0.4642857142857144,0.22641509433962265,0
-0.1847826086956521,0.26470588235294157,0.33333333333333337,0.2466960352422908,2.2037037037037033,1.137931034482759,1.2151898734177218,-0.8928571428571429,0.20754716981132076,2
0.9782608695652178,1.0980392156862753,0.6612021857923498,0.8678414096916302,0.6018518518518519,-0.7586206896551725,-0.20253164556962014,-0.46428571428571425,0.33490566037735847,1
0.17391304347826103,-0.35784313725490197,0.6994535519125683,0.8458149779735684,1.4351851851851851,-0.48275862068965525,1.0253164556962029,-0.5714285714285715,0.7924528301886793,2
0.49999999999999983,0.5196078431372555,-0.4371584699453551,-0.36563876651982385,-0.34259259259259284,1.045977011494253,0.34177215189873417,-0.10714285714285708,-0.009433962264150943,1
-0.9130434782608695,0.40686274509803927,-0.3934426229508196,-0.42290748898678415,-0.29629629629629656,-0.04597701149425292,-0.4556962025316454,0.4464285714285716,0.0,0
0.04347826086956545,-0.6323529411764708,-0.3387978142076502,-0.13215859030837004,-0.4537037037037039,0.3218390804597701,0.10126582278481021,0.5892857142857143,-1.0849056603773586,1
-0.5434782608695653,-0.4705882352941176,-0.4918032786885246,-0.5506607929515419,-0.7962962962962964,0.12643678160919547,-0.6329113924050631,1.0714285714285716,-0.33962264150943394,0
-0.23913043478260865,0.11764705882352974,-0.360655737704918,-0.4140969162995595,0.13888888888888887,-0.5632183908045978,-0.3164556962025316,0.7500000000000001,0.09433962264150944,0
-0.14130434782608706,-1.1372549019607845,0.8360655737704918,0.4361233480176211,-0.00925925925925939,-0.8505747126436782,-0.531645569620253,0.6250000000000002,0.2358490566037736,0
0.5108695652173912,0.20098039215686325,0.33333333333333337,0.11453744493392078,-0.28703703703703715,0.0,0.379746835443038,-0.05357142857142854,-0.37735849056603776,1
1.4456521739130437,0.9901960784313731,0.2185792349726776,0.23348017621145378,0.09259259259259259,1.6781609195402303,0.46835443037974694,-0.7321428571428571,0.2641509433962264,2
0.6304347826086958,-0.7205882352941178,-0.19125683060109283,-0.03524229074889871,-0.06481481481481507,-0.02298850574712646,0.4936708860759495,-0.3392857142857142,-0.4858490566037736,1
-0.35869565217391314,0.28431372549019607,0.1092896174863388,-0.16299559471365635,-0.9166666666666669,-0.40229885057471265,-0.43037974683544283,0.7500000000000001,-0.8160377358490566,0
0.4130434782608697,1.0735294117647065,0.12568306010928965,0.22907488986784139,0.4907407407407404,0.9770114942528736,0.4430379746835444,-0.7142857142857143,0.0330188679245283,2
1.4456521739130437,1.2156862745098043,0.16393442622950818,0.6784140969162995,2.2499999999999996,1.1149425287356323,0.4936708860759495,-0.3214285714285714,0.22641509433962265,2
-0.4782608695652173,-0.46078431372549034,0.08196721311475409,-0.22026431718061676,-0.9814814814814815,-0.5287356321839081,-0.5949367088607593,0.5357142857142859,-0.6556603773584906,0
-1.3913043478260871,-0.22549019607843118,-0.1584699453551912,-0.5066079295154186,0.09259259259259259,-0.574712643678161,-0.6835443037974682,0.5892857142857143,-0.4481132075471698,0
0.032608695652173995,-0.04411764705882313,0.15846994535519127,0.026431718061674072,-0.24074074074074087,-0.9770114942528736,-0.41772151898734156,0.642857142857143,-0.05188679245283019,0
-0.19565217391304357,-0.9901960784313728,-0.2622950819672131,-0.36123348017621143,-1.1388888888888888,-0.4252873563218391,-0.7974683544303796,0.4285714285714285,-0.5094339622641509,0
-0.5543478260869563,-0.35784313725490197,-0.48087431693989063,-0.6607929515418502,-1.0185185185185186,-0.36781609195402304,-0.4430379746835441,0.4285714285714285,-0.6415094339622641,0
1.173913043478261,1.1470588235294126,0.3879781420765028,1.1057268722466962,0.15740740740740733,1.8160919540229887,1.3924050632911396,-0.9464285714285715,1.778301886792453,3
-0.6739130434782609,-1.2156862745098043,-0.20218579234972672,-0.36123348017621143,-0.4444444444444445,-0.37931034482758624,-0.7594936708860758,0.8035714285714288,-0.18396226415094338,0
-0.5217391304347827,-0.15196078431372528,-0.4863387978142076,-0.5682819383259913,-0.8518518518518519,-0.41379310344827597,-0.5063291139240504,0.6071428571428571,-0.6650943396226415,0
-0.2826086956521737,-1.0147058823529413,-0.00546448087431692,-0.1762114537444934,-1.3425925925925926,0.14942528735632182,-0.46835443037974667,0.5,0.014150943396226415,0
-0.4130434782608697,-1.1960784313725494,-0.5027322404371584,-0.5991189427312775,-0.6944444444444444,0.17241379310344818,-0.48101265822784794,0.6964285714285714,-0.8490566037735849,0
-1.282608695652174,-1.0490196078431375,-0.11475409836065571,-0.2643171806167401,-1.0092592592592593,-0.06896551724137938,-0.35443037974683517,0.5714285714285715,-0.419811320754717,0
-0.8913043478260869,0.6176470588235301,-0.10382513661202178,-0.2951541850220264,-0.27777777777777773,-0.1724137931034483,-0.43037974683544283,0.5178571428571428,-0.5471698113207547,0
0.6739130434782609,0.9950980392156865,-0.4043715846994535,-0.2599118942731278,2.1759259259259256,1.5402298850574716,0.8227848101265824,-0.8035714285714286,1.3537735849056605,2
0.42391304347826114,0.3333333333333333,0.1912568306010929,0.15418502202643172,-0.15740740740740766,0.26436781609195403,0.6329113924050632,-0.4107142857142857,0.5518867924528302,1
-0.6521739130434783,-0.7745098039215688,-0.5792349726775956,-0.5110132158590308,-1.0833333333333333,0.11494252873563209,-0.3797468354430377,0.4464285714285716,-0.1320754716981132,0
0.4673913043478262,0.7058823529411771,-0.17486338797814202,-0.004405286343612398,0.7592592592592589,-0.4252873563218391,0.3291139240506329,-0.10714285714285708,-0.3584905660377358,1
-0.17391304347826064,-0.22549019607843118,-0.44262295081967207,-0.5198237885462555,-0.027777777777777842,-0.40229885057471265,-0.582278481012658,0.5714285714285715,-0.14150943396226415,0
0.09782608695652198,-0.029411764705882085,-0.3934426229508196,-0.4889867841409692,0.15740740740740733,-0.20689655172413793,-0.4556962025316454,0.6607142857142858,-1.0943396226415094,0
0.5869565217391307,0.14705882352941183,-0.5519125683060109,-0.49779735682819387,0.30555555555555525,0.3218390804597701,-0.0632911392405061,0.19642857142857154,0.7169811320754716,1
0.05434782608695653,0.1568627450980394,-0.4699453551912568,-0.6740088105726872,-0.9074074074074074,-0.26436781609195403,-0.43037974683544283,0.5,-0.7971698113207547,0
-0.2608695652173912,0.06862745098039247,-0.5683060109289616,-0.5682819383259913,-1.2037037037037037,-0.4252873563218391,-0.5189873417721518,0.642857142857143,-0.9245283018867925,0
-0.4021739130434782,-1.3676470588235299,0.19672131147540992,-0.07048458149779742,-0.13888888888888887,-0.37931034482758624,-0.4556962025316454,0.9821428571428573,-1.0424528301886793,0
1.0760869565217395,0.18627450980392152,2.4043715846994536,2.105726872246696,-0.21296296296296302,1.35632183908046,0.5822784810126584,-0.44642857142857145,1.240566037735849,1
0.4673913043478262,-0.014705882352941043,0.06557377049180334,0.5991189427312776,0.7222222222222219,-0.3333333333333334,-0.20253164556962014,0.16071428571428564,0.9716981132075472,1
0.7934782608695654,1.61764705882353,4.218579234972678,3.387665198237886,1.212962962962963,0.7816091954022989,1.89873417721519,-0.7678571428571429,0.6650943396226415,3
0.9891304347826085,0.044117647058823824,1.3278688524590163,1.3171806167400881,1.129629629629629,0.2183908045977011,0.6582278481012658,-0.46428571428571425,-0.3584905660377358,1
1.7934782608695656,1.1960784313725499,4.797814207650273,3.982378854625551,1.4259259259259256,2.137931034482759,0.40506329113924056,-0.8035714285714286,0.9952830188679245,3
0.7500000000000003,-0.034313725490196234,-0.2841530054644808,-0.19823788546255508,0.888888888888889,0.48275862068965525,0.16455696202531658,-0.28571428571428564,0.5330188679245284,1
-0.19565217391304357,-0.08823529411764695,0.06557377049180334,-0.13215859030837004,-1.1481481481481484,0.011494252873563178,-0.582278481012658,0.8928571428571431,-0.0330188679245283,0
-0.11956521739130413,-1.1617647058823533,-0.22950819672131142,-0.3436123348017622,0.05555555555555535,-0.574712643678161,-0.5443037974683543,0.7142857142857145,0.46226415094339623,0
-0.6847826086956523,-0.48529411764705893,-0.48087431693989063,-0.4757709251101322,-0.9907407407407408,-0.1609195402298851,-0.4556962025316454,0.642857142857143,0.11320754716981132,0
-0.20652173913043465,-0.1568627450980394,1.3879781420765027,0.7136563876651983,-0.07407407407407414,-0.40229885057471265,-0.35443037974683517,1.7321428571428572,-0.38207547169811323,0
0.7934782608695654,0.4558823529411765,0.8633879781420765,1.2422907488986785,0.944444444444444,1.2528735632183912,0.24050632911392425,-0.21428571428571433,-0.17452830188679244,2
-0.4347826086956522,0.4411764705882355,-0.24043715846994532,-0.19383259911894268,0.11111111111111104,1.4482758620689657,0.07594936708860765,-0.3214285714285714,-0.9575471698113207,1
0.39130434782608675,1.4411764705882362,-0.2622950819672131,-0.25550660792951546,1.0740740740740742,1.1839080459770117,1.5949367088607593,-0.6428571428571428,-0.10377358490566038,2
-0.8369565217391304,0.11274509803921559,2.1912568306010924,1.7841409691629957,0.10185185185185165,-0.02298850574712646,-0.012658227848101276,-0.35714285714285715,0.9339622641509434,1
0.5869565217391307,0.9264705882352948,2.1311475409836063,2.317180616740088,1.185185185185185,3.4137931034482762,1.0253164556962029,0.21428571428571433,0.9622641509433962,2
1.3586956521739135,0.627450980392157,1.8961748633879782,1.7709251101321588,0.5092592592592592,0.29885057471264376,0.4303797468354431,-0.17857142857142858,0.3443396226415094,2
-1.1956521739130437,0.0931372549019611,-0.4754098360655737,-0.6563876651982379,0.009259259259259061,-0.4252873563218391,-0.43037974683544283,0.6071428571428571,-0.05660377358490566,0
0.7065217391304353,-0.5588235294117648,-0.07650273224043708,-0.0881057268722467,0.6296296296296293,0.6091954022988506,0.3670886075949367,-0.26785714285714285,0.5801886792452831,1
0.38043478260869606,0.32352941176470645,-0.3169398907103824,-0.030837004405286313,-0.2222222222222224,1.0804597701149428,0.26582278481012683,0.12500000000000003,-0.5094339622641509,1
1.4021739130434785,0.9411764705882358,1.8032786885245902,1.484581497797357,1.1666666666666667,0.9655172413793107,1.0000000000000002,-0.6428571428571428,1.1415094339622642,3
-0.8260869565217389,0.17156862745098048,0.5901639344262295,0.2070484581497797,-0.15740740740740766,0.03448275862068964,-0.43037974683544283,0.9107142857142859,-0.8537735849056604,0
-0.7391304347826089,-0.16666666666666632,-0.39890710382513656,-0.4933920704845815,-0.5555555555555555,-0.20689655172413793,-0.4936708860759492,0.6785714285714286,-0.5990566037735849,0
-0.6413043478260868,0.9656862745098045,-0.21311475409836061,0.118942731277533,0.4259259259259257,0.896551724137931,0.29113924050632933,-0.26785714285714285,0.4481132075471698,1
-0.49999999999999983,0.6029411764705883,1.4426229508196722,0.9295154185022028,-0.19444444444444456,1.563218390804598,-0.012658227848101276,-0.3035714285714286,0.5047169811320755,1
-0.043478260869565064,-0.7500000000000002,-0.45901639344262285,-0.6431718061674009,-0.32407407407407407,-0.1609195402298851,-0.5189873417721518,0.8928571428571431,-0.7735849056603774,0
0.48913043478260915,1.500000000000001,1.5956284153005464,1.3612334801762114,2.324074074074074,2.0000000000000004,0.6455696202531646,-0.3928571428571429,0.3490566037735849,3
0.5869565217391307,0.49019607843137275,-0.45355191256830596,-0.22466960352422907,0.5092592592592592,0.35632183908045983,0.9746835443037978,-0.6785714285714286,0.7122641509433962,2
1.2173913043478262,0.8627450980392165,0.15300546448087435,0.4229074889867842,0.7685185185185182,1.4712643678160922,0.7721518987341773,-0.3392857142857142,0.8113207547169812,2
-0.7391304347826089,0.19117647058823564,1.546448087431694,1.0088105726872247,-0.12037037037037043,-0.47126436781609193,-0.5696202531645569,0.875,-0.589622641509434,0
-0.2608695652173912,-0.3480392156862744,1.1092896174863387,1.1145374449339207,-0.37037037037037035,0.24137931034482768,0.7088607594936709,-0.21428571428571433,-0.41509433962264153,1
0.6739130434782609,-0.35294117647058815,0.22950819672131154,0.5242290748898678,-0.00925925925925939,1.3448275862068966,0.4936708860759495,-0.5,-0.21226415094339623,2
0.9891304347826085,1.2647058823529416,0.0546448087431694,0.49779735682819387,1.7037037037037035,1.632183908045977,1.6329113924050636,-0.5535714285714285,0.23113207547169812,3
0.032608695652173995,-0.9950980392156865,-0.2622950819672131,-0.5903083700440529,-0.9351851851851852,-0.04597701149425292,-0.48101265822784794,0.642857142857143,0.13679245283018868,0
-0.6304347826086958,-1.0833333333333335,-0.4371584699453551,-0.6299559471365639,-0.5370370370370371,-0.37931034482758624,-0.4556962025316454,0.7857142857142857,-0.8066037735849056,0
-0.3478260869565217,-0.8431372549019609,4.092896174863387,3.0837004405286343,-0.17592592592592612,-0.1724137931034483,-0.08860759493670865,0.12500000000000003,-0.6745283018867925,1
0.31521739130434806,0.5735294117647063,2.814207650273224,2.8149779735682823,0.5092592592592592,0.22988505747126428,1.0506329113924053,-0.6607142857142858,1.7169811320754718,2
-0.39130434782608675,-0.004901960784313449,-0.00546448087431692,-0.24669603524229075,-1.1666666666666667,-0.26436781609195403,-0.6455696202531644,0.4107142857142857,-0.8160377358490566,0
1.043478260869565,1.0833333333333341,-0.19125683060109283,0.04405286343612335,0.787037037037037,0.160919540229885,1.5822784810126584,-0.6071428571428571,0.8773584905660378,2
0.6195652173913043,0.808823529411765,-0.1967213114754098,0.4405286343612335,1.675925925925926,-0.896551724137931,1.5189873417721518,-0.35714285714285715,1.2264150943396226,2
0.3260869565217395,0.10784313725490215,1.8633879781420761,1.7709251101321588,0.6759259259259256,0.4367816091954023,-0.05063291139240483,-0.17857142857142858,0.06132075471698113,1
0.2173913043478261,-0.06862745098039177,1.273224043715847,1.0969162995594712,0.37037037037037035,-0.18390804597701157,0.012658227848101276,-0.24999999999999992,0.6179245283018868,1
0.20652173913043503,1.2696078431372557,-0.42622950819672123,-0.36123348017621143,1.9537037037037037,-0.9080459770114944,0.7974683544303799,0.07142857142857134,0.7405660377358491,2
0.06521739130434799,0.2990196078431378,0.07103825136612026,0.04845814977973575,-0.5925925925925928,-0.2298850574712644,-0.5189873417721518,0.7857142857142857,0.5047169811320755,0
-0.8043478260869564,-0.06372549019607832,-0.5027322404371584,-0.4801762114537445,0.2685185185185184,-0.7471264367816093,-0.03797468354430355,-0.4821428571428572,0.19339622641509435,1
-0.1847826086956521,0.6617647058823533,1.278688524590164,1.1894273127753305,-0.21296296296296302,0.9195402298850575,0.3164556962025316,0.017857142857142953,-0.7452830188679245,1
-0.3478260869565217,-0.8333333333333337,1.0273224043715847,0.6299559471365638,-0.01851851851851878,-0.10344827586206902,-0.3417721518987339,0.5535714285714287,0.2358490566037736,0
-0.5217391304347827,-0.8431372549019609,-0.08196721311475409,-0.2687224669603524,-0.09259259259259259,-0.5172413793103449,-0.670886075949367,1.3392857142857146,-1.2641509433962264,0
-1.0869565217391306,-1.0000000000000004,0.8360655737704918,0.4140969162995594,-0.8333333333333333,-0.19540229885057475,-0.6455696202531644,0.4285714285714285,-1.1556603773584906,0
-0.9891304347826085,-0.05882352941176487,-0.46448087431693985,-0.5374449339207048,-1.2777777777777777,-0.21839080459770122,-0.30379746835443033,0.6607142857142858,-1.099056603773585,0
-0.6413043478260868,-0.20098039215686256,-0.5628415300546448,-0.7973568281938327,-0.37037037037037035,-0.13793103448275865,-0.5443037974683543,0.4285714285714285,-0.589622641509434,0
1.021739130434783,1.5098039215686279,5.46448087431694,4.726872246696035,0.583333333333333,1.0804597701149428,0.7468354430379748,-0.6785714285714286,0.5707547169811321,2
-0.07608695652173907,0.15196078431372598,0.31693989071038253,0.013215859030837036,-0.6666666666666669,-0.04597701149425292,-0.5569620253164556,0.6607142857142858,-0.4528301886792453,0
-0.16304347826086957,0.11274509803921559,-0.2568306010928961,-0.4625550660792952,-0.27777777777777773,-0.6551724137931035,-0.48101265822784794,0.8392857142857144,-0.5141509433962265,0
-0.9021739130434784,-0.7254901960784316,0.06010928961748641,-0.24669603524229075,0.3888888888888888,-0.885057471264368,-0.2531645569620252,0.6250000000000002,-0.02830188679245283,0
0.4782608695652177,0.46078431372549067,-0.3278688524590163,0.21585903083700436,1.5555555555555551,-0.47126436781609193,1.0000000000000002,-0.7678571428571429,0.3867924528301887,2
0.09782608695652198,0.436274509803922,1.5956284153005464,1.052863436123348,-0.10185185185185197,0.2758620689655172,0.2151898734177217,0.9642857142857143,-0.30660377358490565,0
-0.32608695652173914,-0.5147058823529413,-0.5573770491803278,-0.6387665198237885,-0.055555555555555684,-0.20689655172413793,-0.3164556962025316,0.4821428571428572,-0.8820754716981132,0
-0.45652173913043476,-0.6470588235294118,-0.28961748633879775,-0.5066079295154186,-0.4629629629629629,-0.6436781609195402,-0.46835443037974667,0.9285714285714287,-0.49528301886792453,0
-0.6956521739130433,0.8235294117647061,-0.17486338797814202,-0.1453744493392071,0.12962962962962948,-0.9540229885057473,0.25316455696202556,-0.4821428571428572,1.3584905660377358,1
-0.4782608695652173,-1.4607843137254906,-0.5792349726775956,-0.7004405286343612,-0.7685185185185185,-0.35632183908045983,-0.3164556962025316,1.0000000000000002,-1.0943396226415094,0
0.8913043478260869,-0.04411764705882313,-0.5628415300546448,-0.43612334801762115,-0.40740740740740755,-0.6551724137931035,-0.08860759493670865,-0.19642857142857137,-0.6886792452830188,1
-0.39130434782608675,-0.22549019607843118,0.1420765027322405,-0.030837004405286313,0.3518518518518516,-0.5862068965517242,-0.46835443037974667,0.4285714285714285,-0.9764150943396226,0
0.8260869565217389,-0.254901960784314,1.1311475409836065,0.8017621145374451,-0.5000000000000001,-0.29885057471264376,0.27848101265822806,-0.3035714285714286,-0.0330188679245283,1
-0.021739130434782532,0.8921568627450985,2.579234972677596,2.8149779735682823,-0.14814814814814828,0.8505747126436781,1.1139240506329116,-0.4821428571428572,1.2971698113207548,2
0.7608695652173918,0.3186274509803923,-0.3879781420765027,-0.3568281938325991,0.4629629629629629,1.4482758620689657,0.18987341772151914,-0.5,-0.5801886792452831,2
-0.4673913043478262,0.36764705882352955,-0.44262295081967207,-0.42731277533039647,-0.2685185185185187,-0.6436781609195402,-0.6962025316455696,0.5892857142857143,-1.2877358490566038,0
-0.20652173913043465,-1.2009803921568631,-0.2732240437158469,-0.43612334801762115,-0.21296296296296302,-0.14942528735632182,-0.48101265822784794,1.3571428571428574,0.6462264150943396,0
0.8043478260869568,1.1421568627450984,-0.5628415300546448,-0.39647577092511016,1.5462962962962958,2.0804597701149428,1.139240506329114,-0.44642857142857145,0.839622641509434,3
-0.7065217391304348,-0.40686274509803927,-0.36612021857923494,-0.4669603524229075,-0.14814814814814828,-0.18390804597701157,-0.5443037974683543,1.125,-0.9575471698113207,0
0.2826086956521741,-0.7254901960784316,1.278688524590164,1.0572687224669604,-0.37962962962962976,-0.5057471264367817,0.27848101265822806,-0.10714285714285708,-0.49528301886792453,1
0.3043478260869566,0.5588235294117652,-0.49726775956284147,-0.6519823788546256,-0.9074074074074074,-0.26436781609195403,0.17721518987341786,-0.4821428571428572,0.5377358490566038,1
0.0,-0.004901960784313449,-0.3060109289617486,-0.39647577092511016,-1.3333333333333335,-0.0574712643678161,-0.392405063291139,0.5178571428571428,0.1792452830188679,0
0.9782608695652178,0.3333333333333333,0.448087431693989,0.4625550660792952,0.7129629629629626,1.0114942528735633,0.6455696202531646,-0.44642857142857145,-0.5141509433962265,2
0.5217391304347827,-0.1568627450980394,1.349726775956284,0.709251101321586,-0.3333333333333334,0.6666666666666667,-0.18987341772151886,-0.44642857142857145,0.49528301886792453,1
-0.09782608695652159,-0.12745098039215663,0.37158469945355194,0.41850220264317184,0.2129629629629627,-0.10344827586206902,0.11392405063291149,-0.26785714285714285,-0.2358490566037736,1
0.42391304347826114,0.612745098039216,0.043715846994535554,0.4845814977973568,-0.03703703703703723,1.9540229885057472,-0.392405063291139,-0.7321428571428571,0.2641509433962264,2
0.3369565217391302,0.06862745098039247,0.3387978142076502,0.37004405286343606,1.129629629629629,1.3678160919540234,0.08860759493670893,0.17857142857142874,-0.08018867924528301,1
-0.4021739130434782,-0.24509803921568638,1.3442622950819672,0.8854625550660794,0.45370370370370355,0.6551724137931035,0.12658227848101278,-0.3392857142857142,-0.7594339622641509,1
-0.31521739130434767,-1.240196078431373,-0.46448087431693985,-0.5330396475770925,-0.6481481481481481,-0.5862068965517242,-0.4556962025316454,0.5892857142857143,0.09905660377358491,0
-0.8043478260869564,0.26470588235294157,-0.5792349726775956,-0.6123348017621145,-0.07407407407407414,-0.31034482758620696,-0.41772151898734156,0.4642857142857144,-0.21226415094339623,0
0.5217391304347827,-0.7941176470588237,0.6939890710382512,0.22907488986784139,-0.6574074074074074,-0.41379310344827597,-0.670886075949367,0.4821428571428572,-0.4481132075471698,0
0.5869565217391307,1.4754901960784323,0.08196721311475409,0.5682819383259912,1.8518518518518516,2.4712643678160924,0.5696202531645571,-0.8571428571428572,1.9386792452830188,3
-0.3695652173913042,-1.4411764705882357,-0.07650273224043708,-0.21585903083700442,-0.8055555555555558,-0.06896551724137938,-0.29113924050632906,0.4821428571428572,-0.7452830188679245,0
-0.16304347826086957,0.4950980392156869,0.36612021857923494,0.11013215859030838,0.0,-0.8505747126436782,-0.6202531645569619,0.5178571428571428,-0.9716981132075472,0
-0.48913043478260876,0.1764705882352946,0.0546448087431694,-0.2643171806167401,-0.37962962962962976,-0.36781609195402304,-0.7088607594936708,0.4642857142857144,-0.05188679245283019,0
-0.14130434782608706,0.14215686274509837,-0.4754098360655737,-0.4669603524229075,-0.9907407407407408,-0.2758620689655173,-0.46835443037974667,0.5892857142857143,-0.8254716981132075,0
0.7717391304347825,0.3284313725490199,-0.1693989071038251,0.20264317180616748,0.22222222222222207,-0.3333333333333334,0.7088607594936709,-0.3035714285714286,0.04716981132075472,2
-0.22826086956521718,-0.35294117647058815,0.5737704918032787,0.25110132158590304,-0.7037037037037038,-0.35632183908045983,-0.392405063291139,0.7321428571428573,-0.7122641509433962,0
-0.3804347826086957,-1.3431372549019613,-0.26775956284153,-0.5330396475770925,-0.28703703703703715,-0.2873563218390805,-0.48101265822784794,0.4285714285714285,0.10377358490566038,0
0.6413043478260873,0.034313725490196234,-0.42622950819672123,-0.026431718061674072,1.2407407407407405,1.0229885057471269,0.4936708860759495,-0.28571428571428564,-0.009433962264150943,2
1.195652173913044,0.18137254901960806,0.6775956284153006,1.1013215859030838,0.09259259259259259,0.6436781609195403,1.1518987341772151,-0.6607142857142858,-0.2169811320754717,2
0.8586956521739133,0.6960784313725494,1.3825136612021858,1.2687224669603523,0.9259259259259258,-0.02298850574712646,1.1139240506329116,-0.625,0.5943396226415094,2
0.2173913043478261,0.10784313725490215,-0.5191256830601093,-0.3259911894273128,0.09259259259259259,0.7126436781609197,-0.08860759493670865,-0.4107142857142857,0.41037735849056606,1
-0.8043478260869564,0.33823529411764747,-0.35519125683060104,-0.4140969162995595,-0.8796296296296298,0.0,-0.3797468354430377,0.4107142857142857,-1.0235849056603774,0
1.7282608695652177,2.225490196078433,1.9672131147540983,2.176211453744494,1.333333333333333,2.0000000000000004,1.0886075949367089,-0.9107142857142857,0.9198113207547169,3
0.05434782608695653,-1.2156862745098043,2.1092896174863385,1.4096916299559472,-0.5092592592592592,-0.06896551724137938,-0.5443037974683543,0.4107142857142857,-0.45754716981132076,0
0.8913043478260869,0.2352941176470588,4.398907103825136,3.4140969162995596,0.6759259259259256,-0.5402298850574714,-0.24050632911392397,0.10714285714285725,0.09433962264150944,1
0.9782608695652178,1.0539215686274515,2.1912568306010924,2.2687224669603525,0.7592592592592589,1.3448275862068966,0.9113924050632911,-0.6428571428571428,0.49056603773584906,2
0.31521739130434806,-0.6470588235294118,-0.448087431693989,-0.43612334801762115,0.5185185185185183,0.7816091954022989,-0.24050632911392397,-0.44642857142857145,0.9198113207547169,1
0.2608695652173916,0.3333333333333333,2.322404371584699,1.8986784140969164,-0.11111111111111137,0.35632183908045983,-0.13924050632911375,-0.10714285714285708,-0.018867924528301886,1
0.22826086956521757,0.05392156862745142,1.273224043715847,0.8281938325991188,1.7037037037037035,1.6436781609195406,1.1772151898734176,-0.12500000000000003,1.3915094339622642,2
0.8695652173913048,-0.2990196078431371,1.1584699453551912,0.907488986784141,-0.08333333333333352,0.8275862068965518,0.2151898734177217,-0.23214285714285712,0.05188679245283019,1
0.5760869565217392,0.13235294117647078,0.73224043715847,0.8237885462555068,0.0,1.1264367816091956,0.6582278481012658,-0.7321428571428571,0.5801886792452831,2
0.6413043478260873,0.2352941176470588,-0.060109289617486315,0.3436123348017622,-0.12962962962962982,2.287356321839081,1.2278481012658227,-0.8928571428571429,0.33490566037735847,3
-0.5978260869565218,-0.034313725490196234,-0.45355191256830596,-0.5462555066079295,-1.1944444444444446,-0.7816091954022989,-0.4936708860759492,0.9464285714285715,-1.1462264150943395,0
-0.2608695652173912,-0.1568627450980394,0.34426229508196726,0.06607929515418502,-1.0833333333333333,-0.20689655172413793,-0.5696202531645569,0.5357142857142859,-0.5,0
-0.1304347826086956,0.18137254901960806,-0.09289617486338794,-0.1762114537444934,0.2870370370370368,1.517241379310345,0.46835443037974694,-0.10714285714285708,-0.8113207547169812,1
-0.032608695652173995,-0.40196078431372545,0.7486338797814207,0.31277533039647587,-0.34259259259259284,0.0,-0.08860759493670865,-0.44642857142857145,0.0660377358490566,1
